thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
16,0,66,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,70804,0,46,0,0,0
15,0,68,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,82867,0,53,0,0,0
24,0,54,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,74983,0,53,0,0,0
26,0,45,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,80193,0,40,0,0,0
3,0,56,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,74822,0,52,0,0,0
59,0,46,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,83539,0,48,0,0,0
17,0,67,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,73914,0,42,0,0,0
18,0,59,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,66326,0,56,0,0,0
44,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,59998,0,54,0,0,0
6,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,122024,0,55,0,0,0
55,0,58,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,79505,0,48,0,0,0
33,0,41,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,72525,0,39,0,0,0
31,0,52,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,76343,0,41,0,0,0
35,0,40,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,70147,0,62,0,0,0
4,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,68962,0,51,0,0,0
13,0,45,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,86692,0,48,0,0,0
5,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,68474,0,31,0,0,0
8,0,51,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,65536,0,42,0,0,0
46,0,45,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,69819,0,54,0,0,0
20,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,85741,0,34,0,0,0
34,0,60,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,86001,0,49,0,0,0
28,0,41,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,67962,0,49,0,0,0
25,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,80871,0,45,0,0,0
7,0,61,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,86783,0,41,0,0,0
45,0,43,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,78928,0,56,0,0,0
47,0,67,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,78069,0,52,0,0,0
36,0,65,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,78664,0,47,0,0,0
29,0,72,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,80762,0,47,0,0,0
21,0,54,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,79581,0,42,0,0,0
61,0,39,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,81009,0,53,0,0,0
49,0,55,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,71702,0,39,0,0,0
38,0,74,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,83437,0,42,0,0,0
62,0,49,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,62507,0,58,0,0,0
12,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,94077,0,51,0,0,0
37,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,74917,0,46,0,0,0
27,0,54,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,73201,0,49,0,0,0
58,0,59,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,73406,0,45,0,0,0
41,0,49,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,78639,0,51,0,0,0
53,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,100694,0,49,0,0,0
10,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,66921,0,51,0,0,0
23,0,45,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,69342,0,44,0,0,0
22,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,70429,0,51,0,0,0
56,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,81252,0,42,0,0,0
9,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,63794,0,46,0,0,0
51,0,43,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,73841,0,48,0,0,0
30,0,58,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,71197,0,41,0,0,0
0,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,127344,0,43,0,0,0
