thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
49,0,92,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,82,0,57,0,0,0
44,0,86,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,98,0,78,0,0,0
43,0,90,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,104,0,84,0,0,0
50,0,82,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,98,0,76,0,0,0
6,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,50,0,37,0,0,0
7,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,45,0,29,0,0,0
39,0,84,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,91,0,68,0,0,0
40,0,82,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,88,0,68,0,0,0
61,0,92,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,96,0,68,0,0,0
56,0,94,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,99,0,69,0,0,0
63,0,88,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,116,0,86,0,0,0
55,0,88,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,106,0,77,0,0,0
18,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,41,0,29,0,0,0
14,0,40,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,47,0,34,0,0,0
13,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,53,0,42,0,0,0
38,0,91,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,103,0,82,0,0,0
37,0,95,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,91,0,73,0,0,0
20,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,67,0,53,0,0,0
29,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,38,0,28,0,0,0
16,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,43,0,32,0,0,0
9,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,72,0,59,0,0,0
19,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,60,0,41,0,0,0
31,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,77,0,61,0,0,0
30,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,45,0,31,0,0,0
