thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
3,0,40,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,37,0,28,0,0,0
37,0,66,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,109,0,76,0,0,0
1,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,61,0,42,0,0,0
55,0,90,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,112,0,83,0,0,0
61,0,81,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,125,0,91,0,0,0
17,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,76,0,61,0,0,0
19,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,50,0,38,0,0,0
23,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,46,0,31,0,0,0
21,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,54,0,39,0,0,0
18,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,65,0,47,0,0,0
45,0,83,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,100,0,75,0,0,0
16,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,59,0,47,0,0,0
5,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,107,0,95,0,0,0
12,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,60,0,45,0,0,0
39,0,87,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,102,0,80,0,0,0
50,0,85,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,95,0,63,0,0,0
30,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,85,0,69,0,0,0
32,0,40,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,55,0,41,0,0,0
40,0,83,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,88,0,62,0,0,0
4,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,55,0,42,0,0,0
2,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,56,0,43,0,0,0
41,0,86,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,81,0,57,0,0,0
38,0,84,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,97,0,70,0,0,0
26,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,53,0,42,0,0,0
43,0,85,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,99,0,78,0,0,0
35,0,82,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,100,0,67,0,0,0
11,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,54,0,39,0,0,0
25,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,59,0,45,0,0,0
9,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,65,0,53,0,0,0
59,0,79,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,108,0,69,0,0,0
27,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,62,0,46,0,0,0
22,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,58,0,41,0,0,0
46,0,79,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,89,0,62,0,0,0
20,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,59,0,44,0,0,0
31,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,66,0,49,0,0,0
36,0,80,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,98,0,71,0,0,0
48,0,89,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,85,0,64,0,0,0
24,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,48,0,38,0,0,0
29,0,42,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,50,0,36,0,0,0
0,0,80,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,122,0,87,0,0,0
