thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
21,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34034,0,27,0,0,0
22,0,53,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33432,0,44,0,0,0
26,0,41,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33901,0,44,0,0,0
24,0,46,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34090,0,31,0,0,0
49,0,49,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32564,0,23,0,0,0
35,0,54,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34580,0,27,0,0,0
11,0,46,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34363,0,48,0,0,0
1,0,57,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33173,0,59,0,0,0
7,0,57,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33929,0,45,0,0,0
25,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33460,0,50,0,0,0
28,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33229,0,36,0,0,0
29,0,20,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33943,0,37,0,0,0
5,0,51,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34006,0,27,0,0,0
18,0,41,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33950,0,33,0,0,0
10,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,29799,0,34,0,0,0
27,0,45,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34097,0,48,0,0,0
14,0,40,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,30289,0,59,0,0,0
40,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34426,0,37,0,0,0
30,0,23,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33985,0,33,0,0,0
56,0,41,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,29267,0,43,0,0,0
55,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34307,0,30,0,0,0
53,0,44,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,31990,0,36,0,0,0
59,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34412,0,48,0,0,0
57,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,28665,0,34,0,0,0
58,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33523,0,43,0,0,0
51,0,47,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34496,0,44,0,0,0
47,0,23,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,31255,0,46,0,0,0
46,0,57,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34853,0,39,0,0,0
48,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33495,0,44,0,0,0
43,0,45,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33950,0,41,0,0,0
31,0,15,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34041,0,32,0,0,0
6,0,66,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34020,0,36,0,0,0
39,0,43,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34468,0,43,0,0,0
37,0,41,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32571,0,51,0,0,0
41,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,29554,0,43,0,0,0
36,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,31633,0,35,0,0,0
45,0,49,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,34657,0,41,0,0,0
33,0,42,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,31927,0,30,0,0,0
52,0,42,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,29652,0,20,0,0,0
60,0,46,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,25732,0,44,0,0,0
54,0,46,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33901,0,47,0,0,0
61,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,31724,0,51,0,0,0
62,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,29267,0,42,0,0,0
63,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33579,0,31,0,0,0
0,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,28084,0,42,0,0,0
