thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
14,0,53,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32599,0,44,0,0,0
34,0,56,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32907,0,46,0,0,0
42,0,40,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,31633,0,46,0,0,0
60,0,57,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32907,0,48,0,0,0
49,0,46,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,31997,0,40,0,0,0
40,0,47,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32158,0,43,0,0,0
51,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32900,0,44,0,0,0
27,0,64,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33264,0,47,0,0,0
39,0,62,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,31402,0,47,0,0,0
62,0,41,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32445,0,51,0,0,0
38,0,55,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32578,0,46,0,0,0
55,0,45,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32662,0,54,0,0,0
23,0,43,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33278,0,45,0,0,0
24,0,45,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,33201,0,51,0,0,0
52,0,43,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,31591,0,46,0,0,0
6,0,39,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32886,0,51,0,0,0
57,0,69,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32970,0,54,0,0,0
0,0,17,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,32291,0,34,0,0,0
