thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
9,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141370,0,27,0,0,0
41,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140001,0,29,0,0,0
62,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,146921,0,30,0,0,0
31,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,137981,0,29,0,0,0
29,0,42,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,142254,0,33,0,0,0
11,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,145574,0,29,0,0,0
17,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141700,0,29,0,0,0
7,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,145343,0,36,0,0,0
56,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139229,0,34,0,0,0
15,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139378,0,39,0,0,0
53,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,142856,0,33,0,0,0
8,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143528,0,35,0,0,0
52,0,42,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,147130,0,35,0,0,0
30,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,149668,0,26,0,0,0
61,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,142344,0,35,0,0,0
10,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,138315,0,35,0,0,0
44,0,22,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,154528,0,20,0,0,0
37,0,41,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,137974,0,34,0,0,0
24,0,42,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,145595,0,34,0,0,0
48,0,19,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,136134,0,31,0,0,0
