thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
44,0,44,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,137633,0,34,0,0,0
41,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143238,0,28,0,0,0
50,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139515,0,26,0,0,0
34,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,144712,0,30,0,0,0
9,0,43,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,144276,0,28,0,0,0
39,0,39,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,138570,0,44,0,0,0
40,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,142602,0,32,0,0,0
42,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139805,0,31,0,0,0
16,0,40,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,142651,0,36,0,0,0
19,0,41,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141413,0,27,0,0,0
27,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139429,0,26,0,0,0
3,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,147856,0,38,0,0,0
29,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139747,0,31,0,0,0
1,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,146649,0,31,0,0,0
5,0,44,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139908,0,40,0,0,0
36,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140136,0,40,0,0,0
49,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,144343,0,31,0,0,0
0,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,126559,0,26,0,0,0
