thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
27,0,26,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141237,0,27,0,0,0
6,0,17,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,151276,0,21,0,0,0
1,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,142058,0,46,0,0,0
34,0,39,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,142054,0,31,0,0,0
11,0,39,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141741,0,33,0,0,0
21,0,22,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141939,0,26,0,0,0
13,0,22,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139162,0,25,0,0,0
18,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143439,0,31,0,0,0
19,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140851,0,29,0,0,0
26,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139570,0,32,0,0,0
22,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,144479,0,25,0,0,0
47,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,132860,0,23,0,0,0
59,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139310,0,25,0,0,0
58,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,135225,0,32,0,0,0
39,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,147710,0,32,0,0,0
2,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,145742,0,31,0,0,0
4,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,136587,0,36,0,0,0
35,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139456,0,39,0,0,0
38,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140090,0,26,0,0,0
29,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139865,0,28,0,0,0
12,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,151190,0,32,0,0,0
28,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143953,0,29,0,0,0
25,0,21,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141161,0,28,0,0,0
53,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140630,0,33,0,0,0
37,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141387,0,36,0,0,0
32,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,145196,0,31,0,0,0
43,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143244,0,27,0,0,0
55,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,144875,0,32,0,0,0
17,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140898,0,18,0,0,0
14,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143172,0,23,0,0,0
9,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140016,0,24,0,0,0
10,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140384,0,27,0,0,0
16,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,144644,0,25,0,0,0
45,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,152002,0,31,0,0,0
48,0,17,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143559,0,20,0,0,0
46,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143080,0,39,0,0,0
54,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139819,0,26,0,0,0
52,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,148259,0,32,0,0,0
33,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,136797,0,22,0,0,0
51,0,23,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140109,0,25,0,0,0
36,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,137456,0,31,0,0,0
23,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141129,0,32,0,0,0
61,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,142887,0,22,0,0,0
3,0,21,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,136724,0,28,0,0,0
62,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140661,0,33,0,0,0
41,0,39,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141237,0,40,0,0,0
60,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141227,0,30,0,0,0
31,0,19,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,152676,0,24,0,0,0
57,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,157859,0,29,0,0,0
30,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,144074,0,27,0,0,0
63,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140014,0,38,0,0,0
50,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141216,0,30,0,0,0
5,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143407,0,29,0,0,0
49,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,136014,0,34,0,0,0
7,0,15,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139934,0,22,0,0,0
15,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141525,0,27,0,0,0
20,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,136394,0,28,0,0,0
42,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,134935,0,32,0,0,0
44,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,138249,0,23,0,0,0
40,0,39,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,135056,0,39,0,0,0
24,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,151207,0,30,0,0,0
56,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,144940,0,24,0,0,0
8,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139406,0,40,0,0,0
0,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,131070,0,35,0,0,0
