thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
61,0,160,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1410,0,122,0,0,0
63,0,123,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1455,0,173,0,0,0
62,0,163,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1476,0,153,0,0,0
38,0,135,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1350,0,136,0,0,0
46,0,111,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1398,0,149,0,0,0
52,0,138,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1509,0,142,0,0,0
50,0,157,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1410,0,178,0,0,0
29,0,135,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1428,0,145,0,0,0
37,0,136,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1392,0,149,0,0,0
32,0,147,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1401,0,133,0,0,0
44,0,150,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1335,0,163,0,0,0
51,0,134,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1362,0,135,0,0,0
25,0,118,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1356,0,141,0,0,0
27,0,170,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1377,0,132,0,0,0
28,0,138,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1446,0,178,0,0,0
49,0,164,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1419,0,143,0,0,0
57,0,161,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1302,0,119,0,0,0
59,0,143,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1350,0,153,0,0,0
19,0,142,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1296,0,143,0,0,0
22,0,141,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1407,0,140,0,0,0
21,0,136,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1431,0,151,0,0,0
42,0,145,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1389,0,135,0,0,0
31,0,144,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1377,0,119,0,0,0
17,0,151,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1335,0,140,0,0,0
18,0,120,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1404,0,131,0,0,0
40,0,144,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1374,0,139,0,0,0
