thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
36,0,160,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1365,0,133,0,0,0
33,0,118,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1368,0,157,0,0,0
59,0,120,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1440,0,132,0,0,0
52,0,158,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1407,0,131,0,0,0
42,0,151,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1377,0,125,0,0,0
30,0,148,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1344,0,133,0,0,0
29,0,138,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1455,0,132,0,0,0
45,0,137,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1365,0,117,0,0,0
32,0,139,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1407,0,145,0,0,0
31,0,138,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1353,0,136,0,0,0
60,0,174,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1332,0,128,0,0,0
21,0,132,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1359,0,142,0,0,0
22,0,113,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1389,0,140,0,0,0
53,0,142,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1335,0,133,0,0,0
55,0,141,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1365,0,145,0,0,0
56,0,158,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1413,0,142,0,0,0
40,0,164,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1356,0,132,0,0,0
2,0,139,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1434,0,146,0,0,0
4,0,115,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1335,0,140,0,0,0
3,0,137,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1356,0,133,0,0,0
1,0,145,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1443,0,143,0,0,0
23,0,126,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1470,0,139,0,0,0
19,0,152,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1314,0,146,0,0,0
37,0,151,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1458,0,129,0,0,0
24,0,126,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1482,0,135,0,0,0
17,0,122,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1314,0,150,0,0,0
48,0,127,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1383,0,137,0,0,0
11,0,140,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1374,0,128,0,0,0
9,0,111,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1296,0,119,0,0,0
10,0,147,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1362,0,140,0,0,0
8,0,171,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1287,0,146,0,0,0
12,0,136,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1449,0,138,0,0,0
0,0,137,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1485,0,155,0,0,0
