thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
29,0,144,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1380,0,146,0,0,0
31,0,112,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1269,0,121,0,0,0
51,0,157,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1317,0,137,0,0,0
8,0,166,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1338,0,127,0,0,0
7,0,129,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1461,0,130,0,0,0
28,0,129,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1263,0,136,0,0,0
27,0,130,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1482,0,143,0,0,0
42,0,147,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1332,0,129,0,0,0
30,0,128,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1392,0,125,0,0,0
26,0,149,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1389,0,135,0,0,0
25,0,126,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1320,0,142,0,0,0
19,0,148,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1422,0,143,0,0,0
45,0,135,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1380,0,141,0,0,0
14,0,130,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1509,0,162,0,0,0
16,0,123,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1380,0,137,0,0,0
22,0,159,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1314,0,139,0,0,0
35,0,137,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1335,0,141,0,0,0
17,0,133,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1374,0,145,0,0,0
6,0,107,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1431,0,136,0,0,0
18,0,148,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1374,0,154,0,0,0
23,0,127,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1428,0,135,0,0,0
21,0,153,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1449,0,144,0,0,0
43,0,129,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1530,0,129,0,0,0
41,0,142,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1377,0,115,0,0,0
59,0,149,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1314,0,135,0,0,0
13,0,161,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1332,0,136,0,0,0
33,0,143,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1377,0,135,0,0,0
20,0,149,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1356,0,136,0,0,0
24,0,153,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1395,0,141,0,0,0
37,0,137,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1452,0,138,0,0,0
60,0,149,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1347,0,151,0,0,0
58,0,139,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1512,0,144,0,0,0
5,0,139,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1422,0,145,0,0,0
15,0,146,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1308,0,136,0,0,0
57,0,147,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1281,0,144,0,0,0
0,0,127,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1458,0,183,0,0,0
