thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
57,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12960,0,42,0,0,0
36,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12984,0,29,0,0,0
60,0,20,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12986,0,28,0,0,0
59,0,20,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12996,0,28,0,0,0
58,0,21,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12949,0,21,0,0,0
49,0,26,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12939,0,27,0,0,0
48,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12961,0,25,0,0,0
24,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13010,0,24,0,0,0
22,0,23,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13036,0,19,0,0,0
25,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13026,0,19,0,0,0
5,0,26,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13005,0,32,0,0,0
30,0,20,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12979,0,21,0,0,0
3,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12983,0,20,0,0,0
2,0,17,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12995,0,18,0,0,0
4,0,16,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13046,0,27,0,0,0
15,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12690,0,28,0,0,0
20,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13020,0,30,0,0,0
18,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13013,0,29,0,0,0
17,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13033,0,34,0,0,0
27,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13001,0,24,0,0,0
13,0,22,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13021,0,24,0,0,0
29,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12999,0,31,0,0,0
