thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
40,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12924,0,31,0,0,0
56,0,22,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13333,0,32,0,0,0
35,0,18,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12966,0,25,0,0,0
52,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12950,0,34,0,0,0
50,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12954,0,19,0,0,0
49,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13304,0,27,0,0,0
16,0,22,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12928,0,25,0,0,0
46,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12933,0,28,0,0,0
44,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12937,0,29,0,0,0
53,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12929,0,26,0,0,0
62,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12974,0,25,0,0,0
4,0,23,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12980,0,21,0,0,0
27,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12991,0,27,0,0,0
34,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12922,0,27,0,0,0
17,0,26,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12995,0,30,0,0,0
2,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13346,0,37,0,0,0
28,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12934,0,25,0,0,0
24,0,26,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12947,0,21,0,0,0
14,0,40,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12944,0,34,0,0,0
51,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12984,0,32,0,0,0
36,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12948,0,36,0,0,0
33,0,22,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12962,0,26,0,0,0
57,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12939,0,41,0,0,0
47,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13293,0,32,0,0,0
41,0,19,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12921,0,24,0,0,0
54,0,22,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12941,0,24,0,0,0
59,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12956,0,37,0,0,0
61,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13221,0,32,0,0,0
20,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12986,0,33,0,0,0
11,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13002,0,30,0,0,0
9,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12981,0,31,0,0,0
21,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12953,0,32,0,0,0
58,0,22,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12934,0,24,0,0,0
5,0,23,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13080,0,17,0,0,0
63,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12957,0,29,0,0,0
10,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12981,0,34,0,0,0
7,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12972,0,31,0,0,0
6,0,22,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13014,0,22,0,0,0
22,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12910,0,33,0,0,0
12,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12970,0,27,0,0,0
0,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12785,0,35,0,0,0
